id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1125624131674832896,Tue May 07 04:51:20 +0000 2019,jalynkinnan,how many species have to go extinct before we find ways to solve global warming ban killing species/animals and ruining habitats that are literally keeping us alive saving the world from dying should be at the top of everyone priority list,"How many species have to go extinct before we find ways to solve global warming, ban killing species/animals, and ruining habitats that are literally keeping us alive? Saving the world from dying should be at the top of everyone’s priority list. 
https://t.co/iFx1crIgoB",5,7,871,0.13999999999999999,0.4,,Minnesota & Iowa
1125620488435322880,Tue May 07 04:36:52 +0000 2019,robinmonotti,'the statement by lawrence and other scientists warns that bioenergy with carbon capture and storage beccs is untested and risks wiping out huge areas of rainforest in order to make way for plantation timber for energy ccs ccus,"'The statement by Lawrence &amp; other scientists warns that bioenergy with carbon capture and storage (#Beccs), is untested &amp; risks wiping out huge areas of rainforest in order to make way for plantation timber for energy.' #CCS #CCUS
https://t.co/7gyZT5eEub",9,2,1181,0.13750000000000004,0.6375,"Beccs, CCS, CCUS","London, England"
1125619412923502594,Tue May 07 04:32:35 +0000 2019,HuffPostPol,mike pompeo a climate change skeptic said in a speech that melting arctic ice creates new opportunities for trade,"Mike Pompeo, a climate change skeptic, said in a speech that melting Arctic ice creates ""new opportunities for trade."" https://t.co/jQQr6e5oHr",11,12,1424998,0.13636363636363635,0.45454545454545453,,"Washington, D.C."
1125619340198535169,Tue May 07 04:32:18 +0000 2019,robinmonotti,'razing the world forests would release more than trillion tons of carbon dioxide more than the amount locked in identified global reserves of oil coal and gas,"'Razing the world’s forests would release more than 3 trillion tons of carbon dioxide, more than the amount locked in identified global reserves of oil, coal and gas.'
https://t.co/7gyZT5eEub",6,4,1181,0.3333333333333333,0.3333333333333333,,"London, England"
1125618252330172416,Tue May 07 04:27:58 +0000 2019,tagreryens,we as a society need to come together to make sure that tom knows about the tom/nicki/james video saga this is more important than preventing global warming i think,we as a society need to come together to make sure that tom knows about the tom/nicki/james video saga.. this is more important than preventing global warming i think,12,1,156,0.35,0.5972222222222222,,
1125617582239653889,Tue May 07 04:25:19 +0000 2019,finger_guns_bi,on 7th may if everybody who saw this refused plastic fucking nothing will happen global warming is not a consumption problem regulate industries,"On 7th May if *everybody* who saw this refused plastic,

fucking nothing will happen. Global warming is not a consumption problem. Regulate industries.",51,3,796,-0.3,0.4,,"Chennai, Lemuria"
1125615398433566722,Tue May 07 04:16:38 +0000 2019,LeonardRoxon,global warming has been a fraud for over a hundred years carbon tax is fraud it is all a plan for wealth distribution and for certain people to get extremely wealthy at the eense of all us minions,"GLOBAL WARMING HAS BEEN A FRAUD FOR OVER A HUNDRED YEARS!

CARBON TAX IS FRAUD!

It's all a plan for wealth distribution AND for certain people to get extremely wealthy, at the expense of all us minions!
https://t.co/kcVqxlIY0i",717,402,4920,0.2380952380952381,0.5238095238095238,,
1125614886036414464,Tue May 07 04:14:36 +0000 2019,DearDez__,again artistically it is cool as fuck but their cause is going to be useless when global warming puts nyc underwater,"Again, artistically it’s cool as fuck, but their “cause” is going to be useless when global warming puts NYC underwater. 😴😴😴",5,0,144,-0.1375,0.3625,,
1125612553168662528,Tue May 07 04:05:20 +0000 2019,wayneradcliffe,moron much,Moron much? https://t.co/CnA1sr0uKP,9,3,10651,-0.30000000000000004,0.6,,United States
1125612063605153793,Tue May 07 04:03:23 +0000 2019,LauraPaskus,how global warming has made the rich richer,How global warming has made the rich richer https://t.co/lnzecPfnjO,24,17,3916,0.1875,0.375,,New Mexico
1125611026400063488,Tue May 07 03:59:16 +0000 2019,Rachrenaud,do not get me wrong i love fashion but i look at how much people care about the met gala and i think if people put that much time energy and money into global warming or world hunger then would have a much better planet,"Don’t get me wrong I love fashion but I look at how much people care about the Met gala and I think if people put that much time, energy, and money into global warming or world hunger then would have a much better planet.",14,1,576,0.15,0.39999999999999997,,
1125610408151097344,Tue May 07 03:56:48 +0000 2019,jadaryanne,here comes the sun by the beatles was actually just a warning about the future of global warming,“here comes the sun” by the beatles was actually just a warning about the future of global warming.,6,0,210,0.0,0.075,,california
1125608927423389696,Tue May 07 03:50:55 +0000 2019,KateOrff,this story is so many decades in the making and still being written now displacement exacerbated by global warming and slr shout out to ferocious volunteers trying to change course everyone stay safe and fight the fight,This story is so many decades in the making and still being written now displacement exacerbated by global warming and SLR. Shout out to ferocious volunteers trying to change course everyone stay safe and fight the fight https://t.co/RKyXx7xPyh,11,5,4696,0.3333333333333333,0.3333333333333333,,New York City 
1125604113763274752,Tue May 07 03:31:48 +0000 2019,AustralisTerry,egg cwa lady could be representing farmers biggest complaints are invasion of farms by unscrupulous coal seam gas companies depleting groundwater govt mismanagement of water resources drought caused by global warming csg fracking watergate auspol aus votes201,"Egg CWA lady could be representing farmers. biggest complaints are:
1. invasion of farms by unscrupulous coal seam gas companies depleting groundwater
2. Govt. mismanagement of water resources.
3. Drought caused by global warming.
#CSG #Fracking #Watergate #Auspol  #AusVotes2019 https://t.co/zA8vKxCWe9",6,4,7696,0.0,0.0,"CSG, Fracking, Watergate, Auspol, AusVotes2019","New South Wales, Australia"
1125603968128700417,Tue May 07 03:31:13 +0000 2019,MattNT11,ever feel like putting a sticky note on a public dunny door apologizing for the porcelain destroying global warming contributing goona you just did just me,"Ever feel like putting a sticky note on a public dunny door apologizing for the porcelain destroying, global warming contributing goona you just did? Just me?",19,1,1285,-0.06666666666666667,0.022222222222222223,,"Darwin, Northern Territory"
1125603369836371968,Tue May 07 03:28:50 +0000 2019,sensitive_hdrat,how do people not belive in global warming climate change,HOW DO PEOPLE NOT BELIVE IN GLOBAL WARMING / CLIMATE CHANGE,23,1,635,0.0,0.0,,United States
1125603288588509184,Tue May 07 03:28:31 +0000 2019,350Australia,malcolm turnbull spills the tea we need to vote for policies that will face the climateemergency pledge to vote 1point5 for policies that will keep dangerous global warming under degrees gt gt climateelection,"Malcolm Turnbull spills the tea. ☕️

We need to vote for policies that will face the #climateemergency. Pledge to Vote #1point5 for policies that will keep dangerous global warming under 1.5 degrees &gt;&gt; https://t.co/uEKTm2L9xN #climateelection https://t.co/1WNyCJMXzf",8,8,15136,-0.3,0.45,"climateemergency, 1point5, climateelection",Australia
1125602352285634560,Tue May 07 03:24:48 +0000 2019,theboltreport,tonight sri lanka protects itself by eelling over foreign nationals including around islamic clerics plus europe extraordinary global warming con live at 7pm aest on,"TONIGHT: Sri Lanka protects itself by expelling over 600 foreign nationals, including around 200 Islamic clerics. Plus, Europe's extraordinary global warming con. Live at 7pm AEST on @SkyNewsAust https://t.co/UPMt9ww9iV",92,29,36823,0.08617424242424242,0.40625,,Australia
1125600668096581632,Tue May 07 03:18:06 +0000 2019,PatrickHealy21,vegans are the main cause for global warming change my mind,"Vegans are the main cause for global warming. 

Change my mind.",6,0,351,0.08333333333333333,0.16666666666666666,,
1125600235399438336,Tue May 07 03:16:23 +0000 2019,hunterpaigee_,i shared posts about global warming on my ig story and this chick dmed me a huge paragraph telling me that global warming does not exist and that the planet will be fine then proceeded to say i am from the usa and can own as many guns as i want ok hun you are like pls stop,i shared posts about global warming on my ig story &amp; this chick dmed me a huge paragraph telling me that global warming doesn’t exist and that the planet will be fine. then proceeded to say “i’m from the usa and can own as many guns as i want.” ok hun you’re like 12. pls stop,6,0,888,0.3452380952380953,0.4857142857142857,,"Toronto, Ontario"
1125600197847994368,Tue May 07 03:16:14 +0000 2019,matthew_mclaugh,more air conditioners more global warming more air conditioners this is just another terrifying example of climate feedback loops with every passing second climate change become enentially harder to combat climatechange,"More air conditioners, more global warming, more air conditioners... This is just another terrifying example of climate feedback loops. With every passing second, climate change become exponentially harder to combat. #climatechange",5,0,229,0.05714285714285715,0.35714285714285715,climatechange,"Montréal, Québec"
